"v1","v2","asso","diss","adja"
"Methanosarcina_mazei","Cryomorpha_ignava",0.268597349155378,0.604732441185613,0.395267558814387
"Methanosarcina_mazei","Shinella_granuli",0.173909016364718,0.642686153435439,0.357313846564561
"Methanosarcina_mazei","Sulfurimonas_autotrophica",0.169697956551971,0.644322141264767,0.355677858735233
"Methanosarcina_mazei","Kosmotoga_mrcj",0.196806662072772,0.63371655254034,0.36628344745966
"Methanosarcina_mazei","Cellulophaga_algicola",0.222086855253847,0.623663829617428,0.376336170382572
"Methanosarcina_mazei","Marinobacter_hydrocarbonoclasticus",0.157364340316407,0.649090001341722,0.350909998658278
"Methanosarcina_mazei","Methylomicrobium_buryatense",0.242002109297867,0.615628902303219,0.384371097696781
"Methanosarcina_mazei","Oceanicola_batsensis",0.183497522912743,0.638945411239198,0.361054588760802
"Methanosarcina_mazei","Methanohalophilus_halophilus",0.174673636755724,0.64238865309261,0.35761134690739
"Methanosarcina_mazei","Kriegella_aquimaris",0.169853451313498,0.64426180574612,0.35573819425388
"Methanosarcina_mazei","Octadecabacter_antarcticus",0.183497522912705,0.638945411239213,0.361054588760787
"Methanosarcina_mazei","Desulfospira_joergensenii",0.272740927111527,0.603017028320292,0.396982971679708
"Methanosarcina_mazei","Desulfuromonas_michiganensis",0.269803169174899,0.604233742365114,0.395766257634886
"Methanosarcina_mazei","Halomonas_ilicicola",0.290256481354793,0.595711137484103,0.404288862515897
"CandidatusMicrothrix_parvicella","Rathayibacter_caricis",0.156159385959873,0.649553929262277,0.350446070737723
"CandidatusMicrothrix_parvicella","Luteimicrobium_subarcticum",0.155681145556374,0.64973796812393,0.35026203187607
"CandidatusMicrothrix_parvicella","Flavobacterium_succinicans",0.151874488723484,0.651201010163727,0.348798989836273
"CandidatusMicrothrix_parvicella","Lutibacter_maritimus",0.230279029502471,0.620371247922375,0.379628752077625
"CandidatusMicrothrix_parvicella","Fibrobacter_succinogenes",0.187708449256853,0.637295673429197,0.362704326570803
"CandidatusMicrothrix_parvicella","Bacillus_coahuilensis",0.164114560952131,0.646484895047003,0.353515104952997
"CandidatusMicrothrix_parvicella","Bacillus_humi",0.174356066598726,0.642512230779023,0.357487769220977
"CandidatusMicrothrix_parvicella","Bacillus_muralis",0.156205239934881,0.649536280766948,0.350463719233052
"CandidatusMicrothrix_parvicella","Propionispira_arboris",0.193652803521484,0.634959524882695,0.365040475117305
"CandidatusMicrothrix_parvicella","Streptobacillus_moniliformis",0.163752507443696,0.646624888384411,0.353375111615589
"CandidatusMicrothrix_parvicella","Variovorax_paradoxus",0.180926994945667,0.639950390676626,0.360049609323374
"CandidatusMicrothrix_parvicella","Peredibacter_starrii",0.241972391700857,0.615640970168142,0.384359029831858
"CandidatusMicrothrix_parvicella","Desulfovibrio_cuneatus",0.162166676189115,0.647237716689504,0.352762283310496
"CandidatusMicrothrix_parvicella","Arcobacter_cryaerophilus",0.169258912333431,0.644492469958559,0.355507530041441
"CandidatusMicrothrix_parvicella","Halomonas_phosphatis",0.188669059883279,0.636918731125377,0.363081268874623
"Beutenbergia_cavernae","Salana_multivorans",0.207813469287312,0.629359408729499,0.370640591270501
"Beutenbergia_cavernae","Pseudoclavibacter_helvolus",0.285599727525876,0.597662225874333,0.402337774125667
"Beutenbergia_cavernae","Sanguibacter_soli",0.205824366228844,0.630149043390195,0.369850956609805
"Beutenbergia_cavernae","Bifidobacterium_adolescentis",0.179606161636329,0.640466173331454,0.359533826668546
"Beutenbergia_cavernae","Bifidobacterium_bifidum",0.180527303221059,0.640106513315925,0.359893486684075
"Beutenbergia_cavernae","Bifidobacterium_longum",0.163503526539691,0.646721142943506,0.353278857056494
"Beutenbergia_cavernae","Collinsella_aerofaciens",0.154201678858081,0.650306974106044,0.349693025893956
"Beutenbergia_cavernae","Bacteroides_coprophilus",0.150859714932266,0.651590471487933,0.348409528512067
"Beutenbergia_cavernae","Bacteroides_eggerthii",0.189300699984319,0.636670754792334,0.363329245207666
"Beutenbergia_cavernae","Bacteroides_ovatus",0.190870806881072,0.636053925826627,0.363946074173373
"Beutenbergia_cavernae","Bacteroides_plebeius",0.173848189300349,0.64270981426288,0.35729018573712
"Beutenbergia_cavernae","Bacteroides_uniformis",0.188958179510673,0.636805237293683,0.363194762706317
"Beutenbergia_cavernae","Parabacteroides_distasonis",0.166824793700315,0.645435979125616,0.354564020874384
"Beutenbergia_cavernae","Prevotella_copri",0.17607550239172,0.641842853667578,0.358157146332422
"Beutenbergia_cavernae","Flavobacterium_succinicans",0.155933797607413,0.649640747795498,0.350359252204502
"Beutenbergia_cavernae","Bacillus_coagulans",0.159391045368494,0.648308936631104,0.351691063368896
"Beutenbergia_cavernae","Bacillus_coahuilensis",0.214322723351375,0.62676840884358,0.37323159115642
"Beutenbergia_cavernae","Bacillus_ginsengihumi",0.216607369552678,0.625856465352609,0.374143534647391
"Beutenbergia_cavernae","Bacillus_humi",0.15667749333673,0.649354489729327,0.350645510270673
"Beutenbergia_cavernae","Bacillus_muralis",0.194310844188031,0.634700384359412,0.365299615640588
"Beutenbergia_cavernae","Enterococcus_cecorum",0.206953281997013,0.629701007623057,0.370298992376943
"Beutenbergia_cavernae","Streptococcus_agalactiae",0.157406213347903,0.649073873550653,0.350926126449347
"Beutenbergia_cavernae","Blautia_producta",0.153634932570505,0.650524814065342,0.349475185934658
"Beutenbergia_cavernae","Coprococcus_eutactus",0.195494347833633,0.634234046770735,0.365765953229265
"Beutenbergia_cavernae","Roseburia_faecis",0.203188989657968,0.631193714457785,0.368806285542215
