"v1","v2","asso","diss","adja"
"Millisia_brevis","Kocuria_palustris",0.708030656909628,0.382079404764489,0.617920595235511
"Millisia_brevis","Rhodococcus_equi",0.483784458178557,0.5080430797784,0.4919569202216
"Millisia_brevis","Prauserella_rugosa",0.518096919740548,0.490868149434984,0.509131850565016
"Millisia_brevis","Dysgonomonas_gadei",0.4597770733287,0.519722486848174,0.480277513151826
"Millisia_brevis","Sphingobacterium_mizutaii",0.52663597409706,0.486499756373495,0.513500243626505
"Millisia_brevis","Halalkalibacillus_halophilus",0.497887140052379,0.501055316281357,0.498944683718643
"Millisia_brevis","Proteiniborus_ethanoligenes",0.558992761738609,0.469578128888788,0.530421871111212
"Millisia_brevis","Clostridium_methylpentosum",0.498099745735453,0.500949226102081,0.499050773897919
"Millisia_brevis","Clostridium_thermosuccinogenes",0.516319366575753,0.491772627046406,0.508227372953594
"Millisia_brevis","Paracoccus_kawasakiensis",0.459777073328701,0.519722486848173,0.480277513151827
"Millisia_brevis","Brackiella_oedipodis",0.459777073328708,0.51972248684817,0.48027751315183
"Millisia_brevis","Acinetobacter_lwoffii",0.465003262155451,0.517202444814673,0.482797555185327
"Millisia_brevis","Acinetobacter_schindleri",0.455503814831548,0.521773986112978,0.478226013887022
"Millisia_brevis","Moraxella_lincolnii",0.550942026172552,0.473844897528426,0.526155102471574
"Millisia_brevis","Pseudomonas_citronellolis",0.678275798913728,0.401076177980114,0.598923822019886
"Millisia_brevis","Pseudoxanthomonas_mexicana",0.459777073328701,0.519722486848173,0.480277513151827
"Kocuria_palustris","Prauserella_rugosa",0.513637463299274,0.493134128154159,0.506865871845841
"Kocuria_palustris","Sphingobacterium_mizutaii",0.519041575007984,0.490386798859847,0.509613201140153
"Kocuria_palustris","Halalkalibacillus_halophilus",0.500616057736046,0.499691876191696,0.500308123808304
"Kocuria_palustris","Proteiniborus_ethanoligenes",0.562933672416732,0.467475308215989,0.532524691784011
"Kocuria_palustris","Clostridium_methylpentosum",0.481153155369149,0.509336256627609,0.490663743372391
"Kocuria_palustris","Clostridium_thermosuccinogenes",0.51725142002102,0.491298575195868,0.508701424804132
"Kocuria_palustris","Moraxella_lincolnii",0.509352771617249,0.49530153865234,0.50469846134766
"Kocuria_palustris","Pseudomonas_citronellolis",0.669785034354168,0.406334200902306,0.593665799097694
"Rhodococcus_equi","Dysgonomonas_gadei",0.469165376730631,0.515186676491817,0.484813323508183
"Rhodococcus_equi","Paracoccus_kawasakiensis",0.469165376730629,0.515186676491818,0.484813323508182
"Rhodococcus_equi","Brackiella_oedipodis",0.469165376730637,0.515186676491814,0.484813323508186
"Rhodococcus_equi","Variovorax_paradoxus",0.452337134731964,0.523289052660208,0.476710947339792
"Rhodococcus_equi","Acinetobacter_lwoffii",0.476169905047898,0.511776364710262,0.488223635289738
"Rhodococcus_equi","Acinetobacter_schindleri",0.462253168218746,0.518530053025499,0.481469946974501
"Rhodococcus_equi","Moraxella_lincolnii",0.489681328566545,0.505132988149386,0.494867011850614
"Rhodococcus_equi","Pseudoxanthomonas_mexicana",0.469165376730626,0.51518667649182,0.48481332350818
"Tessaracoccus_bendigoensis","Paenochrobactrum_glaciei",0.888257104813133,0.236371418732116,0.763628581267884
"Tessaracoccus_bendigoensis","Candidimonas_humi",0.888257104813195,0.236371418732051,0.763628581267949
"Prauserella_rugosa","Pseudomonas_citronellolis",0.468014456915992,0.515744870592044,0.484255129407956
"Dysgonomonas_gadei","Ochrobactrum_gallinifaecis",0.465569625765782,0.516928609304137,0.483071390695863
"Dysgonomonas_gadei","Paracoccus_kawasakiensis",0.613761680957729,0.439453250666252,0.560546749333748
"Dysgonomonas_gadei","Brackiella_oedipodis",0.613761680957838,0.43945325066619,0.56054674933381
"Dysgonomonas_gadei","Variovorax_paradoxus",0.535217509555452,0.482069751407692,0.517930248592308
"Dysgonomonas_gadei","Acinetobacter_guillouiae",0.509532321013116,0.495210904053457,0.504789095946543
"Dysgonomonas_gadei","Acinetobacter_lwoffii",0.480096836953264,0.509854470926134,0.490145529073866
"Dysgonomonas_gadei","Acinetobacter_schindleri",0.471725298071849,0.513942945242053,0.486057054757947
"Dysgonomonas_gadei","Moraxella_lincolnii",0.495371284954462,0.50230902592206,0.49769097407794
"Dysgonomonas_gadei","Thiopilula_aggregata",0.463603995417677,0.517878366309273,0.482121633690727
"Dysgonomonas_gadei","Pseudoxanthomonas_mexicana",0.613761680957761,0.439453250666234,0.560546749333766
"Krokinobacter_genikus","Acinetobacter_lwoffii",0.45991349384111,0.519656860899041,0.480343139100959
"Krokinobacter_genikus","Moraxella_lincolnii",0.454801050590123,0.522110596238899,0.477889403761101
"Sphingobacterium_mizutaii","Moraxella_lincolnii",0.457739075851614,0.520701893672563,0.479298106327437
"Sphingobacterium_mizutaii","Pseudomonas_citronellolis",0.470161705565337,0.514702969893638,0.485297030106362
"Halalkalibacillus_halophilus","Pseudomonas_citronellolis",0.46895147474483,0.515290464328213,0.484709535671787
"Proteiniborus_ethanoligenes","Clostridium_thermosuccinogenes",0.453047406623565,0.522949611997387,0.477050388002613
"Proteiniborus_ethanoligenes","Pseudomonas_citronellolis",0.562364480379077,0.467779606022389,0.532220393977611
"Clostridium_methylpentosum","Acinetobacter_lwoffii",0.456394865788464,0.521346877909294,0.478653122090706
"Clostridium_methylpentosum","Moraxella_lincolnii",0.473524705385191,0.513066903344393,0.486933096655607
"Clostridium_thermosuccinogenes","Pseudomonas_citronellolis",0.489939548244125,0.505005174110066,0.494994825889934
