"v1","v2","asso","diss","adja"
"Methanosarcina_mazei","Kaistibacter_ginsenosidimutans",0.667547542464016,0.407708509560436,0.592291490439564
"Methanosarcina_mazei","Lapillicoccus_jejuensis",0.550438947695234,0.474110246833353,0.525889753166647
"Methanosarcina_mazei","Mycobacterium_arupense",0.637303281950697,0.425850160296613,0.574149839703387
"Methanosarcina_mazei","Mycobacterium_celatum",0.645997453912739,0.420715192313792,0.579284807686208
"Methanosarcina_mazei","Nocardiopsis_exhalans",0.656682602328206,0.414317147648872,0.585682852351128
"Methanosarcina_mazei","Actinomadura_namibiensis",0.638652012351762,0.425057635884969,0.574942364115031
"Methanosarcina_mazei","Litorilinea_aerophila",0.61401649107706,0.439308268146037,0.560691731853963
"Methanosarcina_mazei","Clostridium_ruminantium",0.629778387749454,0.43024505357444,0.56975494642556
"Methanosarcina_mazei","Nostocoida_limicola",0.555734945769387,0.471309375161694,0.528690624838306
"Methanosarcina_mazei","Roseisalinus_antarcticus",0.679395743161469,0.400377482407872,0.599622517592128
"Methanosarcina_mazei","Nitrosococcus_mobilis",0.699603390271554,0.387554260541957,0.612445739458043
"Methanosarcina_mazei","Nitrosomonas_cryotolerans",0.573857725391767,0.461596292558894,0.538403707441106
"Methanosarcina_mazei","Nitrosomonas_halophila",0.692473473555453,0.39212659081255,0.60787340918745
"Methanosarcina_mazei","Nitrosomonas_oligotropha",0.609512168317316,0.441864137310715,0.558135862689285
"Methanosarcina_mazei","Acidithiobacillus_caldus",0.570865994591048,0.463213776462311,0.536786223537689
"Methanosarcina_mazei","Thiodictyon_syntrophicum",0.69184725905738,0.39252563033681,0.60747436966319
"Methanosarcina_mazei","Hahella_ganghwensis",0.695038086656038,0.390488100551068,0.609511899448932
"Methanosarcina_mazei","Agitococcus_lubricus",0.567003903017883,0.46529350789696,0.53470649210304
"Methanosarcina_mazei","Azotobacter_armeniacus",0.567812743398394,0.464858718645572,0.535141281354428
"Methanosarcina_mazei","Spirochaeta_aurantia",0.567740737715542,0.464897441531172,0.535102558468828
"Kaistibacter_ginsenosidimutans","Mycobacterium_arupense",0.604324379149579,0.444789624907338,0.555210375092662
"Kaistibacter_ginsenosidimutans","Mycobacterium_celatum",0.60887170179915,0.442226355049566,0.557773644950434
"Kaistibacter_ginsenosidimutans","Nocardiopsis_exhalans",0.624570652830368,0.433260514684659,0.566739485315341
"Kaistibacter_ginsenosidimutans","Actinomadura_namibiensis",0.603252739534356,0.445391547105265,0.554608452894735
"Kaistibacter_ginsenosidimutans","Litorilinea_aerophila",0.570025701440659,0.463667067279606,0.536332932720394
"Kaistibacter_ginsenosidimutans","Clostridium_ruminantium",0.616664724831226,0.43779862675023,0.56220137324977
"Kaistibacter_ginsenosidimutans","Roseisalinus_antarcticus",0.638707520761707,0.425024987052698,0.574975012947302
"Kaistibacter_ginsenosidimutans","Nitrosococcus_mobilis",0.671099776449146,0.405524489735734,0.594475510264266
"Kaistibacter_ginsenosidimutans","Nitrosomonas_cryotolerans",0.550993701771063,0.473817632760188,0.526182367239812
"Kaistibacter_ginsenosidimutans","Nitrosomonas_halophila",0.667151651652674,0.407951190920756,0.592048809079244
"Kaistibacter_ginsenosidimutans","Nitrosomonas_oligotropha",0.567012750299181,0.465288754270302,0.534711245729698
"Kaistibacter_ginsenosidimutans","Thiodictyon_syntrophicum",0.663929065951989,0.409921293694296,0.590078706305704
"Kaistibacter_ginsenosidimutans","Hahella_ganghwensis",0.66372556258579,0.410045386155124,0.589954613844876
"Lapillicoccus_jejuensis","Thiodictyon_syntrophicum",0.555415611972175,0.471478731242367,0.528521268757633
"Rothia_mucilaginosa","Blautia_obeum",0.553262156895033,0.472619214116908,0.527380785883092
"Rothia_mucilaginosa","Blautia_producta",0.555235504432598,0.471574222984782,0.528425777015218
"Rothia_mucilaginosa","Eubacterium_cylindroides",0.574725421162272,0.461126110103152,0.538873889896848
"Mycobacterium_arupense","Mycobacterium_celatum",0.5731655079611,0.461971044568218,0.538028955431782
"Mycobacterium_arupense","Nocardiopsis_exhalans",0.588359486100197,0.453674174876531,0.546325825123469
"Mycobacterium_arupense","Actinomadura_namibiensis",0.557497359674729,0.470373596370625,0.529626403629375
"Mycobacterium_arupense","Litorilinea_aerophila",0.554788465150942,0.471811156528255,0.528188843471745
"Mycobacterium_arupense","Clostridium_ruminantium",0.5531495908495,0.47267875409759,0.52732124590241
"Mycobacterium_arupense","Roseisalinus_antarcticus",0.603935849267133,0.445007949778915,0.554992050221085
"Mycobacterium_arupense","Nitrosococcus_mobilis",0.65208428918342,0.417082552270279,0.582917447729721
"Mycobacterium_arupense","Nitrosomonas_cryotolerans",0.55971223094236,0.469194932334973,0.530805067665027
"Mycobacterium_arupense","Nitrosomonas_halophila",0.652015507535104,0.417123778071267,0.582876221928732
"Mycobacterium_arupense","Thiodictyon_syntrophicum",0.65298606360372,0.416541676424029,0.583458323575971
"Mycobacterium_arupense","Hahella_ganghwensis",0.646688708042692,0.420304230265,0.579695769735
"Mycobacterium_arupense","Agitococcus_lubricus",0.555601926699571,0.471379928136757,0.528620071863243
"Mycobacterium_celatum","Nocardiopsis_exhalans",0.61329672540378,0.439717679082966,0.560282320917034
"Mycobacterium_celatum","Actinomadura_namibiensis",0.594317929757247,0.450378768506439,0.549621231493561
"Mycobacterium_celatum","Litorilinea_aerophila",0.5655830855165,0.466056281195469,0.533943718804531
"Mycobacterium_celatum","Clostridium_ruminantium",0.588066591486105,0.453835547590697,0.546164452409303
