"v1","v2","asso","diss","adja"
"Salana_multivorans","Prevotella_stercorea",0.404397985182639,0.54571146900966,0.45428853099034
"Salana_multivorans","Bacillus_coahuilensis",0.404722940843678,0.545562580808252,0.454437419191748
"Salana_multivorans","Bacillus_ginsengihumi",0.404790135926496,0.545531788291711,0.454468211708289
"Salana_multivorans","Roseburia_faecis",0.409788607776361,0.543236317003769,0.456763682996231
"Salana_multivorans","Ruminococcus_torques",0.430157938643506,0.533779945931136,0.466220054068864
"Salana_multivorans","Ruminococcus_bromii",0.420564507684996,0.538254350802204,0.461745649197796
"Salana_multivorans","Paracoccus_aminovorans",0.402675697976547,0.546499909434326,0.453500090565674
"Salana_multivorans","Acidovorax_delafieldii",0.401030592983049,0.547251956148605,0.452748043851395
"Salana_multivorans","Acidovorax_wohlfahrtii",0.405387343714024,0.54525803812781,0.45474196187219
"Salana_multivorans","Variovorax_paradoxus",0.428050094119401,0.534766260099026,0.465233739900974
"Salana_multivorans","Xylophilus_ampelinus",0.438004809726054,0.530092062888111,0.469907937111889
"Microbacterium_chocolatum","Rothia_dentocariosa",0.468979348918971,0.515276940625635,0.484723059374365
"Microbacterium_chocolatum","Bifidobacterium_adolescentis",0.408750693440665,0.543713760428838,0.456286239571162
"Microbacterium_chocolatum","Bifidobacterium_longum",0.419708364389377,0.538651852132072,0.461348147867928
"Microbacterium_chocolatum","Collinsella_aerofaciens",0.411502735880646,0.542446893308162,0.457553106691838
"Microbacterium_chocolatum","Bacillus_humi",0.402683758362077,0.546496222145187,0.453503777854813
"Microbacterium_chocolatum","Dorea_formicigenerans",0.416742493518685,0.540026622714712,0.459973377285288
"Microbacterium_chocolatum","Eubacterium_biforme",0.412938210304236,0.541784915670307,0.458215084329693
"Microbacterium_chocolatum","Rhizobium_leguminosarum",0.437001488224845,0.530565034550504,0.469434965449496
"Microbacterium_chocolatum","Paracoccus_aminovorans",0.423866562626271,0.536718472466585,0.463281527533415
"Microbacterium_chocolatum","Comamonas_terrigena",0.403629562063243,0.546063383654662,0.453936616345338
"Rathayibacter_caricis","Tessaracoccus_bendigoensis",0.410124232652959,0.543081838836027,0.456918161163973
"Rathayibacter_caricis","Bacillus_humi",0.431524696327834,0.533139430014403,0.466860569985597
"Kocuria_palustris","Rothia_dentocariosa",0.416898835357727,0.539954240951154,0.460045759048846
"Kocuria_palustris","Rothia_mucilaginosa",0.432540864019074,0.532662715036883,0.467337284963117
"Kocuria_palustris","Staphylococcus_aureus",0.404886851842006,0.545487464639653,0.454512535360347
"Kocuria_palustris","Lactobacillus_ruminis",0.413631647341452,0.541464843114744,0.458535156885256
"Kocuria_palustris","Clostridium_celatum",0.404744966940259,0.545552487419745,0.454447512580255
"Kocuria_palustris","Clostridium_perfringens",0.427403020410344,0.535068677643186,0.464931322356814
"Kocuria_palustris","Dorea_formicigenerans",0.402559009834512,0.546553286590378,0.453446713409622
"Kocuria_palustris","Eubacterium_cylindroides",0.410483552177133,0.542916406006886,0.457083593993114
"Rothia_dentocariosa","Rothia_mucilaginosa",0.48890736862134,0.50551589063978,0.49448410936022
"Rothia_dentocariosa","Lysinibacillus_boronitolerans",0.408224229517754,0.543955775078382,0.456044224921618
"Rothia_dentocariosa","Dorea_formicigenerans",0.403635194885732,0.546060804816766,0.453939195183234
"Rothia_dentocariosa","Ruminococcus_gnavus",0.401065895169385,0.547235828884867,0.452764171115133
"Rothia_dentocariosa","Paracoccus_aminovorans",0.410666400063607,0.542832202405307,0.457167797594693
"Rothia_mucilaginosa","Tessaracoccus_bendigoensis",0.433821164554,0.532061479270018,0.467938520729982
"Rothia_mucilaginosa","Bifidobacterium_adolescentis",0.420370504492466,0.538344450843293,0.461655549156707
"Rothia_mucilaginosa","Bifidobacterium_longum",0.433810247758329,0.53206660872567,0.46793339127433
"Rothia_mucilaginosa","Collinsella_aerofaciens",0.42473227096304,0.536315079518076,0.463684920481924
"Rothia_mucilaginosa","Prevotella_melaninogenica",0.423607481282437,0.536839137320279,0.463160862679721
"Rothia_mucilaginosa","Prevotella_stercorea",0.449733446544689,0.524531483066227,0.475468516933773
"Rothia_mucilaginosa","Lysinibacillus_boronitolerans",0.465169130725624,0.517122262755326,0.482877737244674
"Rothia_mucilaginosa","Lactobacillus_ruminis",0.46310258502279,0.518120360040604,0.481879639959396
"Rothia_mucilaginosa","Streptococcus_infantis",0.438255021766798,0.52997404570092,0.47002595429908
"Rothia_mucilaginosa","Clostridium_celatum",0.430488932905667,0.53362489966939,0.46637510033061
"Rothia_mucilaginosa","Clostridium_perfringens",0.426688421122059,0.535402455578017,0.464597544421983
"Rothia_mucilaginosa","Blautia_obeum",0.433827392630279,0.532058552872577,0.467941447127423
"Rothia_mucilaginosa","Blautia_producta",0.464657695076971,0.517369454511488,0.482630545488512
"Rothia_mucilaginosa","Dorea_formicigenerans",0.486194279510734,0.506855857463079,0.493144142536921
"Rothia_mucilaginosa","Roseburia_faecis",0.442816603020222,0.527817864883228,0.472182135116772
"Rothia_mucilaginosa","Shuttleworthia_satelles",0.418366734931654,0.539274171951683,0.460725828048317
"Rothia_mucilaginosa","Ruminococcus_gnavus",0.456950996396719,0.521080129924027,0.478919870075973
"Rothia_mucilaginosa","Ruminococcus_flavefaciens",0.458008986001272,0.52057228796716,0.47942771203284
"Rothia_mucilaginosa","Veillonella_parvula",0.42092794160857,0.53808552219486,0.46191447780514
"Rothia_mucilaginosa","Catenibacterium_mitsuokai",0.428849238879957,0.534392534154456,0.465607465845544
